episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/loss,info/learner/default_policy/grad_norm,info/learner/default_policy/td_error_abs,info/learner/default_policy/q_taken_mean,info/learner/default_policy/target_mean
-18617.0,-61392.0,-43803.71,360.0,3,1,115560,115560,False,321,107,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-35-04,1626539704,28.084646940231323,3056.5412287712097,18168,264e0c6a7bc9,172.17.0.2,3056.5412287712097,0,107,864eb_00000,"[-47323.0, -45864.0, -21644.0, -50154.0, -50739.0, -49627.0, -44681.0, -45561.0, -46349.0, -45198.0, -45182.0, -45406.0, -45052.0, -46611.0, -47019.0, -59995.0, -45977.0, -45554.0, -44460.0, -19933.0, -18778.0, -19592.0, -25270.0, -44678.0, -46808.0, -58639.0, -57113.0, -56552.0, -58777.0, -58108.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5950300128704155,1.58154997981468,0.25736296417956145,22.22697527557132,0.0,0.128,2821396.55,596.926,603.09,8.849,115560,115560,115560,115560,321,26.436585365853656,19.002439024390245,1.3185944048516465e+18,8.798913269533245e+17,197681631.93535355,14485519258.634344,14390468492.153536
-18617.0,-61392.0,-43162.27,360.0,3,1,116640,116640,False,324,108,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-35-34,1626539734,28.760046005249023,3085.3012747764587,18168,264e0c6a7bc9,172.17.0.2,3085.3012747764587,0,108,864eb_00000,"[-19705.0, -29548.0, -37123.0, -44681.0, -45561.0, -46349.0, -45198.0, -45182.0, -45406.0, -45052.0, -46611.0, -47019.0, -59995.0, -45977.0, -45554.0, -44460.0, -19933.0, -18778.0, -19592.0, -25270.0, -44678.0, -46808.0, -58639.0, -57113.0, -56552.0, -58777.0, -58108.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5948807837744311,1.581300786792453,0.2573447541961451,22.226846864456906,0.0,0.127,2842848.81,591.382,608.744,8.84,116640,116640,116640,116640,324,26.651219512195123,19.1,1.944899833173115e+17,2.156809052791767e+17,143975922.55353534,8658055490.71515,8722732505.729294
-18617.0,-61392.0,-42943.06,360.0,3,1,117720,117720,False,327,109,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-36-03,1626539763,27.95214605331421,3113.253420829773,18168,264e0c6a7bc9,172.17.0.2,3113.253420829773,0,109,864eb_00000,"[-37633.0, -38745.0, -38292.0, -45198.0, -45182.0, -45406.0, -45052.0, -46611.0, -47019.0, -59995.0, -45977.0, -45554.0, -44460.0, -19933.0, -18778.0, -19592.0, -25270.0, -44678.0, -46808.0, -58639.0, -57113.0, -56552.0, -58777.0, -58108.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0, -19705.0, -29548.0, -37123.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5947339491465918,1.5810647905159751,0.2573259376044806,22.226303015907373,0.0,0.119,3032683.537,581.736,618.838,8.108,117720,117720,117720,117720,327,26.455000000000002,19.1625,5.81707149344768e+16,2.1017642365301555e+17,147923423.93535355,4286213275.151515,4407783481.923232
-18617.0,-61392.0,-42368.62,360.0,3,1,118800,118800,False,330,110,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-36-32,1626539792,28.84970784187317,3142.103128671646,18168,264e0c6a7bc9,172.17.0.2,3142.103128671646,0,110,864eb_00000,"[-38970.0, -19687.0, -19685.0, -45052.0, -46611.0, -47019.0, -59995.0, -45977.0, -45554.0, -44460.0, -19933.0, -18778.0, -19592.0, -25270.0, -44678.0, -46808.0, -58639.0, -57113.0, -56552.0, -58777.0, -58108.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0, -19705.0, -29548.0, -37123.0, -37633.0, -38745.0, -38292.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5945924022729983,1.5808313340438531,0.25730880672452566,22.225451846537464,0.0,0.113,3178912.818,593.141,606.938,8.058,118800,118800,118800,118800,330,26.38095238095238,19.200000000000003,1.0449773628667986e+18,9.736565103389573e+17,195610677.78585857,13355087603.070707,13228812573.478788
-18617.0,-61392.0,-42505.47,360.0,3,1,119880,119880,False,333,111,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-37-04,1626539824,30.546551942825317,3172.6496806144714,18168,264e0c6a7bc9,172.17.0.2,3172.6496806144714,0,111,864eb_00000,"[-50790.0, -51260.0, -50317.0, -59995.0, -45977.0, -45554.0, -44460.0, -19933.0, -18778.0, -19592.0, -25270.0, -44678.0, -46808.0, -58639.0, -57113.0, -56552.0, -58777.0, -58108.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0, -19705.0, -29548.0, -37123.0, -37633.0, -38745.0, -38292.0, -38970.0, -19687.0, -19685.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5944606486000731,1.5806330232105117,0.2572922260853175,22.224760235531235,0.0,0.115,3140412.836,618.522,582.033,8.204,119880,119880,119880,119880,333,26.879545454545454,19.299999999999997,3.581072864444416e+16,7051287254269952.0,94251905.81010102,2440709982.642424,2460194960.8080807
-18617.0,-61392.0,-42597.42,360.0,3,1,120960,120960,False,336,112,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-37-34,1626539854,29.398261785507202,3202.0479423999786,18168,264e0c6a7bc9,172.17.0.2,3202.0479423999786,0,112,864eb_00000,"[-60224.0, -50707.0, -49790.0, -44460.0, -19933.0, -18778.0, -19592.0, -25270.0, -44678.0, -46808.0, -58639.0, -57113.0, -56552.0, -58777.0, -58108.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0, -19705.0, -29548.0, -37123.0, -37633.0, -38745.0, -38292.0, -38970.0, -19687.0, -19685.0, -50790.0, -51260.0, -50317.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5943314585384386,1.5804123149386695,0.25727577775251176,22.2238273273098,0.0,0.112,3215007.112,623.112,577.745,8.377,120960,120960,120960,120960,336,26.64883720930232,19.167441860465118,1.4433222136325734e+17,5.425632469057536e+16,130478319.96767677,8849178590.90101,8854279542.432323
-18617.0,-61392.0,-42718.14,360.0,3,1,122040,122040,False,339,113,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-38-03,1626539883,28.116397857666016,3230.1643402576447,18168,264e0c6a7bc9,172.17.0.2,3230.1643402576447,0,113,864eb_00000,"[-18672.0, -19641.0, -56930.0, -19592.0, -25270.0, -44678.0, -46808.0, -58639.0, -57113.0, -56552.0, -58777.0, -58108.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0, -19705.0, -29548.0, -37123.0, -37633.0, -38745.0, -38292.0, -38970.0, -19687.0, -19685.0, -50790.0, -51260.0, -50317.0, -60224.0, -50707.0, -49790.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5942024074583827,1.5801949033335696,0.2572584051035644,22.222455856690118,0.0,0.125,2872976.97,624.274,576.67,8.364,122040,122040,122040,122040,339,26.145,18.964999999999996,3.873094305149092e+17,5.6061149834746266e+17,217171905.93939394,9902800465.71313,10043760855.143435
-18617.0,-61392.0,-43397.99,360.0,3,1,123120,123120,False,342,114,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-38-33,1626539913,28.7993061542511,3258.9636464118958,18168,264e0c6a7bc9,172.17.0.2,3258.9636464118958,0,114,864eb_00000,"[-58988.0, -49065.0, -49472.0, -46808.0, -58639.0, -57113.0, -56552.0, -58777.0, -58108.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0, -19705.0, -29548.0, -37123.0, -37633.0, -38745.0, -38292.0, -38970.0, -19687.0, -19685.0, -50790.0, -51260.0, -50317.0, -60224.0, -50707.0, -49790.0, -18672.0, -19641.0, -56930.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5940726254890185,1.5799790006612608,0.25724050138014865,22.22065053982175,0.0,0.128,2810088.455,618.021,582.504,8.329,123120,123120,123120,123120,342,26.804761904761904,19.24047619047619,1.6382077935026176e+16,7983707474362368.0,79423219.07070707,1669432818.5535355,1703984721.7131314
-18617.0,-61392.0,-42743.3,360.0,3,1,124200,124200,False,345,115,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-39-02,1626539942,27.76553440093994,3286.7291808128357,18168,264e0c6a7bc9,172.17.0.2,3286.7291808128357,0,115,864eb_00000,"[-49882.0, -28339.0, -18870.0, -56552.0, -58777.0, -58108.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0, -19705.0, -29548.0, -37123.0, -37633.0, -38745.0, -38292.0, -38970.0, -19687.0, -19685.0, -50790.0, -51260.0, -50317.0, -60224.0, -50707.0, -49790.0, -18672.0, -19641.0, -56930.0, -58988.0, -49065.0, -49472.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5939384912218809,1.5797449742363807,0.2572215972847267,22.218721749252968,0.0,0.128,2820841.155,603.179,596.838,7.939,124200,124200,124200,124200,345,26.4875,19.562500000000004,1.129948944311255e+17,6.087435132065546e+17,212627133.28484848,7964534738.488889,8142339864.307071
-18617.0,-61392.0,-41653.28,360.0,3,1,125280,125280,False,348,116,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-39-31,1626539971,27.884966135025024,3314.6141469478607,18168,264e0c6a7bc9,172.17.0.2,3314.6141469478607,0,116,864eb_00000,"[-19186.0, -18712.0, -26537.0, -58303.0, -55589.0, -58848.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0, -19705.0, -29548.0, -37123.0, -37633.0, -38745.0, -38292.0, -38970.0, -19687.0, -19685.0, -50790.0, -51260.0, -50317.0, -60224.0, -50707.0, -49790.0, -18672.0, -19641.0, -56930.0, -58988.0, -49065.0, -49472.0, -49882.0, -28339.0, -18870.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5938091658503325,1.5794951004946087,0.25720246607046027,22.217018721577432,0.0,0.13,2767078.188,610.787,589.403,7.711,125280,125280,125280,125280,348,25.753658536585363,19.6,7.309332024739758e+17,1.3974354358771384e+18,443767359.0949495,10012645686.30303,10382080194.456566
-18617.0,-61392.0,-40701.14,360.0,3,1,126360,126360,False,351,117,ae4454f73a2c4bcaa8deaa84c8b27c0e,2021-07-17_16-40-02,1626540002,28.214758157730103,3342.828905105591,18168,264e0c6a7bc9,172.17.0.2,3342.828905105591,0,117,864eb_00000,"[-38752.0, -19201.0, -19573.0, -58355.0, -52229.0, -54576.0, -54196.0, -19426.0, -19634.0, -19390.0, -54115.0, -53049.0, -18617.0, -18827.0, -18967.0, -19745.0, -18874.0, -56312.0, -57070.0, -59714.0, -60362.0, -57805.0, -57232.0, -56887.0, -57895.0, -57526.0, -58611.0, -56042.0, -57052.0, -56879.0, -60807.0, -59630.0, -50385.0, -19214.0, -25027.0, -19368.0, -61392.0, -19688.0, -57542.0, -19166.0, -24693.0, -26829.0, -25807.0, -46398.0, -47618.0, -48228.0, -45455.0, -46674.0, -48192.0, -45462.0, -47729.0, -47756.0, -47581.0, -46348.0, -37061.0, -46314.0, -44899.0, -36859.0, -46593.0, -44479.0, -44212.0, -43693.0, -45399.0, -44527.0, -41896.0, -47534.0, -46478.0, -44507.0, -19615.0, -20545.0, -47323.0, -45864.0, -21644.0, -19705.0, -29548.0, -37123.0, -37633.0, -38745.0, -38292.0, -38970.0, -19687.0, -19685.0, -50790.0, -51260.0, -50317.0, -60224.0, -50707.0, -49790.0, -18672.0, -19641.0, -56930.0, -58988.0, -49065.0, -49472.0, -49882.0, -28339.0, -18870.0, -19186.0, -18712.0, -26537.0]","[360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360, 360]",0.5936802623704854,1.5792333197416721,0.25718227732438403,22.21569017504097,0.0,0.121,2966910.553,593.262,606.815,7.397,126360,126360,126360,126360,351,25.520930232558136,19.700000000000003,2.0052532290125824e+16,8.895314497686733e+16,91576531.0060606,3673567389.220202,3731462024.0161614
